Date-time,Text, Unix Timestamp
9:14 AM - 25 Nov 2013,#tram2: riprende il percorso normale con rallentamenti dopo deviazione per auto in sosta irregolare. #ATM #Milano,1385399672

8:58 AM - 25 Nov 2013,#bus49 > Lotto e coll. bus #tram16 > Esquilino: riprendono il percorso regolare. #ATM #Milano,1385398727

8:54 AM - 25 Nov 2013,#tram2: termina in Porta Genova (auto in sosta irregolare). Bus fino al capolinea in piazzale Negrelli. #ATM #Milano,1385398499

8:17 AM - 25 Nov 2013,#bus40 > Bonola M1: riprende il percorso regolare dopo deviazione (intervento della Polizia Locale in via Brunetti concluso). #ATM,1385396240

8:06 AM - 25 Nov 2013,#bus86 > via Benefattori dell'Ospedale: devia da viale Monza/via Fiume a via Venosta (urto tra mezzi privati). #ATM #Milano,1385395609

8:06 AM - 25 Nov 2013,#bus81 > piazza Bottini: devia tra viale Monza/via Fiume e via De Marchi (urto tra privati). #ATM #Milano,1385395583

7:39 AM - 25 Nov 2013,@giacogiaco__ la tratta da te indicata è urbana  per percorrerla puoi utilizzare biglietti e abbonamenti urbani  cumulativi o interurbani.,1385393990

7:11 AM - 25 Nov 2013,#tram3 > via Cantù: devia da piazza Abbiategrasso a piazza XXIV Maggio. Collegamento bus nella tratta non percorsa. #ATM,1385392315

6:57 AM - 25 Nov 2013,#tram1: riprende il percorso regolare con rallentamenti dopo deviazione per urto tra privati. #ATM #Milano,1385391468

6:46 AM - 25 Nov 2013,@SergioSierra67 per l'urto tra privati il #tram1 > Castelli devia da Lazzaretto/Vittorio Veneto a Tommaso Grossi/Cordusio. Bus nella tratta.,1385390810

6:39 AM - 25 Nov 2013,#tram1 > Castelli: devia da via Lazzaretto/Vittorio Veneto a via Tommaso Grossi/Cordusio (urto tra privati). Bus nella tratta non percorsa.,1385390388

5:13 AM - 25 Nov 2013,#tram2 #tram4 #bus70: rallentamenti (inconveniente tecnico a una vettura). #ATM #Milano,1385385221

1:14 AM - 25 Nov 2013,#bus40 > Bonola M1: devia da via Palizzi a via Pareto (intervento della Polizia Locale in via Brunetti). #ATM #Milano,1385370861

1:00 AM - 25 Nov 2013,@danturi89 ciao  devi caricare sulla tua tessera l'estensione U + 1 Zona. Per maggiori informazioni: http://bit.ly/AbbonamentiUrbani ….,1385370047

12:54 AM - 25 Nov 2013,#M2: riprende la normale circolazione verso tutte le direzioni dopo rallentamenti per soccorso a un passeggero. #ATM #Milano,1385369691

12:38 AM - 25 Nov 2013,@somis @hearmeproperly è possibile caricare l'estensione sulla propria tessera e convalidarla in qualsiasi stazione. http://bit.ly/AbbonamentiUrbani …,1385368691

12:09 AM - 25 Nov 2013,#M2: rallentamenti in tutte le direzioni (soccorso a passeggero colto da malore). #ATM #Milano,1385366969

12:08 AM - 25 Nov 2013,@elisdono la linea subisce rallentamenti in seguito al soccorso a un passeggero colto da malore a bordo di un treno.,1385366919

12:04 AM - 25 Nov 2013,#M2 > Abbiategrasso/Assago Forum: rallentamenti (assistenza a un passeggero colto da malore). #ATM #Milano,1385366673

11:48 PM - 24 Nov 2013,#bus92: rallentamenti (lavori in viale Umbria). #ATM #Milano,1385365710

11:22 PM - 24 Nov 2013,#bus86: rallentamenti (traffico intenso). #ATM #Milano,1385364174

10:00 PM - 24 Nov 2013,Buongiorno e buon inizio di settimana da #ATM. Seguiteci fino alle 20 per restare aggiornati sulla circolazione in metro e superficie.,1385359211

11:00 AM - 22 Nov 2013,Arrivederci. 24/11: #M2 > Gessate termina a Gorgonzola (lavori per Tangenziale Est). Bus tra Gorgonzola e Gessate http://bit.ly/18ah8bu .,1385146818

10:08 AM - 22 Nov 2013,#bus37: rallentamenti (traffico intenso in zona via Ferrari/Procaccini). #ATM #Milano,1385143725

9:40 AM - 22 Nov 2013,24/11: #bus321 modifica il percorso a Buccinasco dall'inizio del servizio alle 20 circa (fiera) http://bit.ly/19KoVc8 . #ATM,1385142056

8:52 AM - 22 Nov 2013,Da oggi: #bus47 modifica il percorso per 3 mesi circa (lavori stradali in via Parenzo) http://bit.ly/1bILVK7 . #ATM #Milano,1385139155

8:25 AM - 22 Nov 2013,24/11: #bus50 #bus61 modificano il percorso dalle 7 alle 23 circa (manifestazione in via Lorenteggio) http://bit.ly/1iuNge7 . #ATM #Milano,1385137528

8:23 AM - 22 Nov 2013,@IlCafaro la scala mobile è in manutenzione. Per maggiori dettagli scrivici al form: http://bit.ly/WWEdnV . Buona serata.,1385137437

8:10 AM - 22 Nov 2013,@annalisavola una vettura è appena partita dal capolinea e un'altra è in arrivo  la linea è rallentata dopo inconveniente tecnico risolto.,1385136655

7:29 AM - 22 Nov 2013,#tram24: riprende il percorso regolare con rallentamenti (inconveniente tecnico risolto). #ATM #Milano,1385134189

7:20 AM - 22 Nov 2013,24/11: #bus77 #bus95 modificano il percorso dalle 7 alle 22 circa (manifestazione in via Ravenna) http://bit.ly/1fUNPLY . #ATM #Milano,1385133652

7:15 AM - 22 Nov 2013,#tram24: termina in via Ripamonti/Bligny (inconveniente tecnico). Bus di collegamento fino al capolinea Selvanesco. #ATM #Milano,1385133304

6:18 AM - 22 Nov 2013,@Alexspera nella tratta Zara - Bignami è in servizio #M5. Per maggiori informazioni http://bit.ly/laLilla . Buona giornata.,1385129892

5:20 AM - 22 Nov 2013,23-24/11: #bus94 modifica il percorso dalle 7 alle 18 circa (lavori stradali in via Manin) http://bit.ly/1cEZBaH . #ATM #Milano,1385126441

4:45 AM - 22 Nov 2013,#tram24: riprende il percorso normale con possibili rallentamenti dopo deviazione per auto in sosta irregolare. #ATM #Milano,1385124341

4:38 AM - 22 Nov 2013,#Milan - #Genoa: ecco il servizio #ATM previsto per la partita di domani sera a San Siro. http://bit.ly/17OwNio  #Milano #SerieA,1385123888

3:03 AM - 22 Nov 2013,#bus92 > Varè: termina le corse in via Broglio/Bovisasca (auto in sosta irregolare). #ATM #Milano,1385118209

1:52 AM - 22 Nov 2013,@geboyer buongiorno  in questi casi avvisa subito le forze dell'ordine  puoi chiedere al personale di stazione di darti assistenza.,1385113965

12:26 AM - 22 Nov 2013,#M2: la circolazione riprende regolare in tutte le direzioni dopo i rallentamenti. #ATM #Milano,1385108811

12:22 AM - 22 Nov 2013,@LaChiaraLa ci sono rallentamenti sulla linea  la circolazione sta tornando normale. Ci scusiamo per il disagio.,1385108557

12:18 AM - 22 Nov 2013,@Fra_Spurio ci sono ancora alcuni rallentamenti sulla linea per inconveniente tecnico ora risolto. Ci scusiamo per il disagio.,1385108331

12:07 AM - 22 Nov 2013,#tram2: termina le corse in Porta Genova (auto in sosta irregolare). Collegamento con bus sostitutivi fino al capolinea Negrelli. #ATM,1385107650

12:05 AM - 22 Nov 2013,@matteo_dibella si  la linea è rallentata da Vimodrone in direzione centro per un inconveniente tecnico nella stazione di Cimiano.,1385107524

12:04 AM - 22 Nov 2013,#bus62: rallentamenti (svolgimento del mercato). #ATM #Milano,1385107440

12:01 AM - 22 Nov 2013,#bus95: rallentamenti (traffico). #ATM #Milano,1385107270

12:00 AM - 22 Nov 2013,#tram16: rallentamenti (inconveniente tecnico). #ATM #Milano,1385107200

11:55 PM - 21 Nov 2013,@_Sareh_ ci scusiamo  la linea è rallentata per inconveniente tecnico. Vi teniamo aggiornati.,1385106951

11:53 PM - 21 Nov 2013,@PaolaSaci la linea è rallentata verso il centro per inconveniente tecnico. Ci scusiamo per il disagio.,1385106786

11:48 PM - 21 Nov 2013,#M2 > Abbiategrasso/Assago: rallentamenti da Cologno Nord e Vimodrone (inconveniente tecnico nella stazione di Cimiano). #ATM #Milano,1385106504

11:38 PM - 21 Nov 2013,@mx5red1 c'è stato un inconveniente tecnico a Cimiano  la circolazione è rallentata. Seguici per aggiornamenti.,1385105918

11:35 PM - 21 Nov 2013,#tram15: rallentamenti: (inconveniente tecnico a una vettura). #ATM #Milano,1385105722

11:20 PM - 21 Nov 2013,@dori7669 da una prima verifica non risultano rallentamenti significativi. Dove ti trovi?,1385104814

10:00 PM - 21 Nov 2013,Buon venerdì da #ATM Informa.   Fino alle 20 twittiamo informazioni sulla mobilità in tempo reale.,1385100007

11:01 AM - 21 Nov 2013,Buona serata da @atm_informa  vi diamo appuntamento a domani mattina alle 7 con gli aggiornamenti sulla mobilità a #Milano.,1385060498

10:00 AM - 21 Nov 2013,#tram9 #tram23: rallentamenti (inconveniente tecnico risolto). Bus a supporto tra Pta Lodovica e Pta Genova  tra Pta Romana e Pta Genova.,1385056813

9:56 AM - 21 Nov 2013,@Zebbolo si è verificato un inconveniente tecnico che stiamo risolvendo  le linee circolano con rallentamenti. Ci scusiamo.,1385056567

9:35 AM - 21 Nov 2013,@paginescure si è verificato un inconveniente tecnico a una vettura. Altre sono in arrivo in zona Lima.,1385055355

8:54 AM - 21 Nov 2013,@MaRivoire si è verificato un inconveniente tecnico a una vettura. La circolazione sulla linea è normale.,1385052865

8:23 AM - 21 Nov 2013,#tram9: riprende il percorso regolare con rallentamenti dopo deviazione (intervento dei Vigili del Fuoco concluso). #ATM #Milano,1385050994

8:18 AM - 21 Nov 2013,#bus58 #bus94: riprendono il percorso regolare dopo deviazione (passaggio delle autorità concluso). #ATM #Milano,1385050698

7:54 AM - 21 Nov 2013,#tram9: termina in piazzale di Porta Lodovica (intervento dei Vigili del Fuoco). Bus di collegamento fino a Porta Genova. #ATM #Milano,1385049251

6:20 AM - 21 Nov 2013,#bus58 #bus94: terminano in piazzale Cadorna (passaggio delle autorità). #ATM #Milano,1385043626

6:08 AM - 21 Nov 2013,#bus64: riprende il percorso regolare dopo deviazione per lavori stradali in via Cabella. #ATM #Milano,1385042930

5:44 AM - 21 Nov 2013,@davide_m1980 per ricevere informazioni più dettagliate a riguardo  scrivici al form che trovi qui: http://bit.ly/WWEdnV .,1385041450

4:18 AM - 21 Nov 2013,#bus61: non transita in via Alemagna (strada temporaneamente chiusa al traffico). #ATM #Milano,1385036306

2:41 AM - 21 Nov 2013,#bus95: rallentamenti (traffico in zona Lotto). #ATM #Milano,1385030502

12:59 AM - 21 Nov 2013,@SabatiniEster ciao  qui trovi la news: http://bit.ly/1fVsXnF . Seguici per essere sempre aggiornata sulle modifiche di percorso programmate,1385024363

12:17 AM - 21 Nov 2013,#tram14 #bus86 #bus925: rallentamenti (traffico); #bus57: rallentamenti (lavori stradali in via Varesina). #ATM #Milano,1385021872

11:26 PM - 20 Nov 2013,#bus93 : rallentamenti (inconveniente tecnico a una vettura ora risolto). #ATM #Milano,1385018786

11:00 PM - 20 Nov 2013,#bus93 > Lambrate : termina le corse in via Gabrio Rosa (inconveniente tecnico a una vettura). #ATM #Milano,1385017213

10:15 PM - 20 Nov 2013,21/11: #bus58 #bus64 modificano il percorso dalle 7.30 alle 18 circa (lavori stradali in via Cabella) http://bit.ly/1fVsXnF . #ATM #Milano,1385014549

10:02 PM - 20 Nov 2013,Buongiorno da #ATM Informa. Seguiteci fino alle 20  vi terremo informati in tempo reale sulla mobilità.,1385013724

11:03 AM - 20 Nov 2013,A domani. #tram3 #tram15 modificano il percorso fino al 29/11 dalle 10 alle 16 circa (lavori alla rete tranviaria): http://bit.ly/18B5kie .,1384974200

10:35 AM - 20 Nov 2013,#tram16: riprende il percorso normale con rallentamenti dopo deviazione per auto in sosta irregolare. #ATM #Milano,1384972515

10:18 AM - 20 Nov 2013,#tram16: devia da largo d'Ancona a piazzale Baracca (auto in sosta irregolare). Bus di rinforzo tra largo d’Ancona e il capolinea Segesta.,1384971484

10:05 AM - 20 Nov 2013,#tram33: termina in via Filzi/IV Novembre (auto in sosta irregolare). In alternativa  #tram5 #bus42 tra via Filzi/IV Novembre e Lunigiana.,1384970747

9:40 AM - 20 Nov 2013,#bus61 #bus67: rallentamenti (urto tra mezzi privati). #bus72: rallentamenti (traffico intenso in zona via Gallarate). #ATM #Milano,1384969252

9:03 AM - 20 Nov 2013,#tram2 #bus92: rallentamenti (urto tra terzi). #ATM #Milano,1384967010

8:35 AM - 20 Nov 2013,#bus42: rallentamenti (traffico intenso in zona piazzale Istria). #ATM #Milano,1384965330

8:24 AM - 20 Nov 2013,#bus37: rallentamenti (traffico in zona via Procaccini/Garibaldi). #bus53: rallentamenti (traffico in via Carlo Marx  Sesto San Giovanni).,1384964665

8:23 AM - 20 Nov 2013,#bus90: rallentamenti. #ATM #Milano,1384964624

8:08 AM - 20 Nov 2013,@MatteoCuturello per ricevere le informazioni di cui hai bisogno puoi scriverci al form che trovi qui: http://bit.ly/WWEdnV . Buona serata.,1384963726

5:39 AM - 20 Nov 2013,#bus95: rallentamenti (traffico intenso in diverse zone della città). #ATM #Milano,1384954797

5:12 AM - 20 Nov 2013,@pikkolina94 le linee modificano il percorso dalle 10 alle 16 circa. Puoi trovare tutte le info a questo link: http://bit.ly/18B5kie .,1384953125

4:44 AM - 20 Nov 2013,#tram2 #tram4: riprendono i percorsi regolari con rallentamenti dopo deviazione per urto tra privati. #ATM #Milano,1384951444

4:15 AM - 20 Nov 2013,#tram2: termina le corse in via Farini\Bassi. Bus sostitutivo da e verso il capolinea Bausan (urto tra privati). #ATM #Milano,1384949700

4:13 AM - 20 Nov 2013,#tram4 > Castello: termina in Maciachini; > Parco Nord: termina in via Farini\Ferrari. Bus tra Maciachini e ple Baiamonti (urto tra privati),1384949599

1:31 AM - 20 Nov 2013,@emapelly no  l'intervento di ammodernamento della rete tranviaria è previsto fino al 29 novembre: http://bit.ly/18B5kie .,1384939868

1:13 AM - 20 Nov 2013,@antodna buongiorno  puoi ricaricare online il tuo abbonamento a questo link: http://bit.ly/14S4KLK .,1384938826

12:15 AM - 20 Nov 2013,#bus57: rallentamenti (lavori stradali in via Varesina). #ATM #Milano,1384935347

10:00 PM - 19 Nov 2013,Buongiorno da #ATM. Seguiteci fino alle 20 per ricevere aggiornamenti sulla mobilità a #Milano.,1384927248

11:01 AM - 19 Nov 2013,Arrivederci da @atm_informa. I tweet di infomobilità tornano domani mattina alle 7. #ATM #Milano,1384887673

9:58 AM - 19 Nov 2013,20/11 dalle 9.30 manifestazione con corteo (c.so Venezia-Arena Civica): deviazioni e rallentamenti per alcune linee http://bit.ly/1aq4DJu .,1384883923

9:55 AM - 19 Nov 2013,@D_Coyote_P un inconveniente ora risolto ha determinato un lieve aumento dei tempi di attesa  la circolazione sulla linea è normale.,1384883730

9:07 AM - 19 Nov 2013,#bus702 #bus708: non transitano in via Alberto da Giussano (manifestazione in corso). In alternativa  circolano in via Copernico. #ATM,1384880860

9:04 AM - 19 Nov 2013,#tram33: riprende il percorso regolare con rallentamenti dopo deviazione per auto in sosta irregolare. #ATM #Milano,1384880690

8:53 AM - 19 Nov 2013,#tram33 > Lunigiana: termina in Centrale FS (auto in sosta irregolare). In alternativa  #bus42 fino al capolinea Lunigiana. #ATM #Milano,1384879993

8:43 AM - 19 Nov 2013,#tram1 #tram19: rallentamenti (inconveniente tecnico). #ATM #Milano,1384879418

7:08 AM - 19 Nov 2013,@KrisaH92 ciao  puoi trovare tutte le info sui servizi previsti da ATM a questo link: http://bit.ly/19D5ZvS .,1384873714

5:54 AM - 19 Nov 2013,#bus92: rallentamenti (lavori stradali in viale Abruzzi). #ATM #Milano,1384869271

3:52 AM - 19 Nov 2013,#tram3 #tram15 modificano il percorso fino al 29/11 dalle 10 alle 16 circa (ammodernamento della rete tranviaria) http://bit.ly/18B5kie .,1384861967

3:39 AM - 19 Nov 2013,@manuelacas02 la linea è rallentata per traffico intenso in diverse zone della città: http://bit.ly/1aD4KjW .,1384861195

2:14 AM - 19 Nov 2013,@filosippos1 trovi tutte le modalità di convalida del tuo abbonamento a questo link: http://bit.ly/WuQ96A .,1384856073

1:06 AM - 19 Nov 2013,Traffico intenso in diverse zone della città: rallentamenti per alcune linee di superficie http://bit.ly/1aD4KjW . #ATM #Milano,1384851989

12:27 AM - 19 Nov 2013,#bus62 #bus68 #bus79 #bus87: rallentamenti (traffico intenso in diverse zone della città). #ATM #Milano,1384849632

12:15 AM - 19 Nov 2013,#bus39 #bus50 #bus54 #bus57 #bus58 #bus60 #bus61 #bus66 #bus81 #bus86 #bus91 #bus92 #bus95: rallentamenti (traffico intenso). #ATM #Milano,1384848951

12:05 AM - 19 Nov 2013,#tram12: rallentamenti (soccorso a un passeggero). #ATM #Milano,1384848359

12:01 AM - 19 Nov 2013,#tram2 > Negrelli: riprende il percorso regolare dopo deviazione per soccorso a un passeggero. #ATM #Milano,1384848066

11:51 PM - 18 Nov 2013,@Sajiko ci scusiamo  ci sono rallentamenti sulla linea a causa di un inconveniente tecnico a una vettura.,1384847504

11:50 PM - 18 Nov 2013,#tram2 > Negrelli: termina le corse in porta Genova (soccorso a un passeggero colto da malore). Collegamento bus fino al capolinea. #ATM,1384847408

10:57 PM - 18 Nov 2013,#tram12 #tram23 #tram27: rallentamenti (inconveniente tecnico ora risolto a una vettura). #ATM #Milano,1384844255

10:00 PM - 18 Nov 2013,Buongiorno da #ATM Informa. Seguiteci  twittiamo aggiornamenti sulla mobilità fino alle 20.,1384840846

11:00 AM - 18 Nov 2013,A domani da @atm_informa. Seguiteci dalle 7 per gli aggiornamenti sulla mobilità. #ATM #Milano,1384801222

10:30 AM - 18 Nov 2013,#tram3: rallentamenti (auto in sosta irregolare rimossa). #ATM #Milano,1384799426

10:24 AM - 18 Nov 2013,#tram4: riprende il percorso regolare con rallentamenti (inconveniente tecnico risolto). #ATM #Milano,1384799056

9:57 AM - 18 Nov 2013,#tram4 > Castello: devia da Ospedale Maggiore a via Farini/Bassi (inconveniente tecnico). #ATM #Milano,1384797449

9:35 AM - 18 Nov 2013,#tram12 #tram15 #tram27: rallentamenti (incidente). #ATM #Milano,1384796112

9:00 AM - 18 Nov 2013,#bus92: rallentamenti (traffico in zona viale Abruzzi). #ATM #Milano,1384794046

8:41 AM - 18 Nov 2013,#tram2 #bus325 #bus351: riprendono il percorso regolare con rallentamenti dopo deviazione per urto tra privati. #ATM #Milano,1384792900

8:33 AM - 18 Nov 2013,#bus325 #bus351: deviano da Lodovico il Moro/Cassala a Lodovico il Moro/Richard (urto tra privati). #ATM #Milano,1384792392

8:31 AM - 18 Nov 2013,#tram2: termina in Porta Genova (urto tra privati). Bus di collegamento tra Porta Genova e Negrelli. #ATM #Milano,1384792306

5:45 AM - 18 Nov 2013,#bus57: rallentamenti (lavori stradali in via Varesina). #ATM #Milano,1384782320

4:14 AM - 18 Nov 2013,@silvia_ia si è trattato di un aggiornamento del sistema  ti informiamo che la circolazione sulla linea è normale.,1384776848

3:32 AM - 18 Nov 2013,#bus72 #bus80: rallentamenti (inconveniente tecnico risolto). #ATM #Milano,1384774375

3:02 AM - 18 Nov 2013,#tram2 #tram4 #bus70: rallentamenti (soccorso a un passeggero). #ATM #Milano,1384772563

2:39 AM - 18 Nov 2013,Da oggi: #bus700 modifica il percorso per 4 giorni circa a Sesto (lavori stradali in via Volontari del Sangue) http://bit.ly/1fO76P9 . #ATM,1384771147

2:20 AM - 18 Nov 2013,@fedeanimation ciao  ti confermiamo che puoi utilizzare il biglietto  già timbrato  per un solo passaggio anche in metro.,1384770044

1:31 AM - 18 Nov 2013,@Fabri_Ciofalo si  l'abbonamento sarà valido fino a domenica. Se invece hai un biglietto 2x6  trovi le info qui: http://bit.ly/1aAM9oK .,1384767063

1:29 AM - 18 Nov 2013,@manuelemariani buongiorno  puoi inoltrare il tuo suggerimento a questo form: http://bit.ly/WWEdnV .,1384766957

12:35 AM - 18 Nov 2013,#M2: la circolazione riprende regolare in tutte le direzioni. #ATM #Milano,1384763750

12:12 AM - 18 Nov 2013,#tram12 #tram23 #tram27: rallentamenti (inconveniente tecnico a una vettura). #ATM #Milano,1384762335

12:10 AM - 18 Nov 2013,#bus99: rallentamenti (traffico in zona Ripamonti). #ATM #Milano,1384762252

12:01 AM - 18 Nov 2013,#tram2 #bus90 #bus91 #bus92: rallentamenti (incidente tra terzi). #ATM #Milano,1384761686

11:44 PM - 17 Nov 2013,#M2 > Abbiategrasso/Assago Forum: rallentamenti (persona colta da malore a bordo di un treno). #ATM #Milano,1384760654

10:59 PM - 17 Nov 2013,@RitaGiuseppone buongiorno  c'è stata una deviazione per un mezzo in panne. Ora la linea ha ripreso il percorso regolare con rallentamenti.,1384757941

10:56 PM - 17 Nov 2013,#tram3 > Duomo: riprende il percorso regolare con rallentamenti dopo deviazione per mezzo in panne. #ATM #Milano,1384757792

10:32 PM - 17 Nov 2013,#tram3 > Duomo: devia tra pza Abbiategrasso e pza XXVI Maggio (mezzo in panne in via Montegani). Bus sostitutivo nella tratta. #ATM #Milano,1384756324

10:01 PM - 17 Nov 2013,Buon lunedì da #ATM Informa. Seguiteci fino alle 20  vi terremo aggiornati in tempo reale sulla mobilità.,1384754491

11:15 AM - 15 Nov 2013,Arrivederci da #ATM #Informa. Torniamo lunedì per tenervi aggiornati in tempo reale sulla mobilità a #Milano.,1384542941

11:13 AM - 15 Nov 2013,#tram12 #tram14: riprendono i percorsi regolari con rallentamenti dopo deviazioni per auto sui binari. #ATM #Milano,1384542820

11:09 AM - 15 Nov 2013,#tram12: devia tra via Mac Mahon/via Artieri e via Bramante (auto sui binari). Bus nella tratta deviata. #ATM #Milano,1384542564

9:32 AM - 15 Nov 2013,#tram1 > Castelli; #tram19 > Roserio: riprendono i percorsi regolari con rallentamenti dopo deviazioni per incidente. #ATM #Milano,1384536768

9:24 AM - 15 Nov 2013,#tram19 > Roserio: devia da corso Sempione/via Procaccini a piazza Firenze (incidente). In alternativa utilizzare #bus43 e #bus57. #ATM,1384536269

8:46 AM - 15 Nov 2013,Dal 18/11: #bus220 #bus222 modificano il percorso a Pieve Emanuele (apertura della nuova Stazione ferroviaria) http://bit.ly/18axLnG . #ATM,1384533998

8:21 AM - 15 Nov 2013,17/11: coll. bus Axum-Segesta modifica il percorso dalle 10 alle 13 circa in zona San Siro (manifestazione sportiva) http://bit.ly/1j6CKqS .,1384532508

8:13 AM - 15 Nov 2013,#bus90 #bus91: fermano sulla corsia laterale tra v. Cassala/Carlo Torre e p.za Napoli (urto tra privati). Bus tra p.za Belfanti e Bolivar.,1384532036

8:00 AM - 15 Nov 2013,Da oggi: #bus57 modifica il percorso per 10 giorni circa (lavori stradali in via Varesina) http://bit.ly/1bKAvXJ . #ATM #Milano,1384531243

7:36 AM - 15 Nov 2013,@Oscar_Scala_ lo sciopero è stato revocato a Milano  i mezzi #ATM sono in regolare servizio: http://bit.ly/1fBEGaX .,1384529818

7:20 AM - 15 Nov 2013,#bus90 #bus91 #bus92 #bus95: rallentamenti (traffico in diverse zone della città) #ATM #Milano,1384528854

7:02 AM - 15 Nov 2013,17/11: #tram2 #tram4 modificano il percorso dalle 7 alle 22 circa (manifestazione in via Farini) http://bit.ly/17pEoOX . #ATM #Milano,1384527751

6:37 AM - 15 Nov 2013,#bus79: rallentamenti (traffico in zona Abbiategrasso). #ATM #Milano,1384526265

6:31 AM - 15 Nov 2013,Italia - Germania: ecco il servizio #ATM previsto per la partita di questa sera a San Siro http://bit.ly/1fDQlWF . #Milano #ItaliaGermania,1384525905

5:44 AM - 15 Nov 2013,17/11: #bus49 e coll. #tram16 (Axum-Segesta) modificano il percorso dalle 7 alle 22 circa (manifestazione) http://bit.ly/1cU07q6 . #ATM,1384523099

5:12 AM - 15 Nov 2013,@llluisa61823409 lo sciopero previsto per oggi è stato revocato. I trasporti a Milano funzionano regolarmente: http://bit.ly/1fBEGaX .,1384521126

4:37 AM - 15 Nov 2013,#bus58 > Noale: devia da via Caterina da Forlì a via Soderini/Strozzi (urto tra mezzi privati). #ATM #Milano,1384519049

4:35 AM - 15 Nov 2013,#bus57 > Q. Oggiaro: devia da v. Michelino da Besozzo a v. Ajraghi  > Cadorna: devia da Varesina/Mola a v. Bodoni (lavori stradali urgenti).,1384518940

4:23 AM - 15 Nov 2013,#tram1 #tram2 #tram9 #tram12 #tram24: rallentamenti (traffico in diverse zone della città). #ATM #Milano,1384518200

4:10 AM - 15 Nov 2013,@antombazzo83 la linea subisce rallentamenti per una manifestazione ora conclusa. I tempi di attesa saranno ripristinati a breve.,1384517433

3:16 AM - 15 Nov 2013,Manifestazioni in centro concluse: possibili rallentamenti per le linee interessate. #ATM #Milano,1384514191

3:05 AM - 15 Nov 2013,@GiuliaSari puoi richiedere una nuova tessera in ATM Point: http://bit.ly/1aFqMQo . Per la borsa rivolgiti all'Ufficio oggetti rinvenuti.,1384513505

2:43 AM - 15 Nov 2013,@Buletrisiaco ti informiamo che la linea può subire rallentamenti e deviazioni per alcune manifestazioni in centro: http://bit.ly/1bGX6V5 .,1384512191

2:30 AM - 15 Nov 2013,#tram2: riprende il percorso regolare con rallentamenti dopo deviazione (inconveniente tecnico risolto). #ATM #Milano,1384511457

2:29 AM - 15 Nov 2013,#bus64: rallentamenti (inconveniente tecnico all'impianto semaforico). #ATM #Milano,1384511382

2:19 AM - 15 Nov 2013,#tram2: termina in v. Farini/Stelvio (inconveniente tecnico). In alternativa  #bus90 #bus91 #bus92 tra v. Farini/Stelvio e Bausan. #ATM,1384510744

1:53 AM - 15 Nov 2013,#M2: riprende la normale circolazione sull'intera linea dopo rallentamenti. #ATM #Milano,1384509189

1:10 AM - 15 Nov 2013,#M2: riprende la circolazione su tutta la linea con rallentamenti tra C. Gobba e Gessate (intervento tecnico concluso). #ATM #Milano,1384506652

1:06 AM - 15 Nov 2013,#M2: sospesa tra Cascina Antonietta e Gessate (intervento tecnico nella stazione di Gessate). In arrivo bus di collegamento. #ATM #Milano,1384506407

12:55 AM - 15 Nov 2013,@EcocoMM alcune linee sono interessate dal passaggio di cortei previsti questa mattina in centro. Tutti i dettagli: http://bit.ly/1bGX6V5 ,1384505709

12:42 AM - 15 Nov 2013,@simonelippolis in centro sono previste delle manifestazioni questa mattina. Qui http://bit.ly/1bGX6V5  trovi i dettagli su percorsi e linee,1384504922

12:38 AM - 15 Nov 2013,#bus84 #bus95: rallentamenti (lavori in via Boncompagni). #ATM #Milano,1384504727

12:29 AM - 15 Nov 2013,@secolourbano si è verificato un inconveniente a un treno nella stazione di S. Ambrogio  ora in fuori servizio. @piermaran,1384504152

12:24 AM - 15 Nov 2013,@guidu79 lo sciopero è stato revocato  oggi il servizio sarà regolare per l'intera giornata.,1384503889

12:23 AM - 15 Nov 2013,@SaraCarcano sono previste manifestazioni nella zona del centro. Linee interessate e dettagli sui percorsi: http://bit.ly/1bGX6V5 ,1384503807

12:22 AM - 15 Nov 2013,Manifestazioni in zona centro: possibili deviazioni e rallentamenti per le linee interessate dal passaggio del cortei http://bit.ly/1bGX6V5 ,1384503729

11:29 PM - 14 Nov 2013,@nomoreme buongiorno  lo sciopero a Milano è stato revocato. I servizi #ATM saranno regolari tutto il giorno.,1384500595

11:08 PM - 14 Nov 2013,#M2: riprende la normale circolazione su tutta la linea (inconveniente tecnico risolto). #ATM #Milano,1384499311

10:28 PM - 14 Nov 2013,#bus95 > piazzale Lotto: devia tra via Aretusa/Rembrandt e via Civitali/Paravia (inconveniente tecnico a una vettura). #ATM #Milano,1384496888

10:00 PM - 14 Nov 2013,Buongiorno. #M2 > Cologno Nord: possibili rallentamenti (inconveniente tecnico nella stazione di Assago Forum). #ATM #Milano,1384495225

8:59 AM - 14 Nov 2013,#bus57 > Quarto Oggiaro: devia tra via Sonnino e via Marcantonio dal Re (lavori stradali urgenti) #ATM #Milano,1384448364

8:56 AM - 14 Nov 2013,@OSteve61 lo sciopero è stato revocato  il servizio #ATM sarà regolare per tutta la giornata. Buona serata.,1384448209
